"id"	"user_id"	"card_front"	"card_back"	"card_createdate"	"date_modified"
"1"	"1"	"1"	"505"	"6/16/2016 15:20:00"	""
"2"	"1"	"2"	"506"	"6/16/2016 15:20:00"	""
"3"	"1"	"3"	"507"	"6/16/2016 15:20:00"	""
"4"	"1"	"4"	"508"	"6/16/2016 15:20:00"	""
"5"	"1"	"5"	"509"	"6/16/2016 15:20:00"	""
"6"	"1"	"6"	"510"	"6/16/2016 15:20:00"	""
"7"	"1"	"7"	"511"	"6/16/2016 15:20:00"	""
"8"	"1"	"8"	"512"	"6/16/2016 15:20:00"	""
"9"	"1"	"9"	"513"	"6/16/2016 15:20:00"	""
"10"	"1"	"10"	"514"	"6/16/2016 15:20:00"	""
"11"	"1"	"11"	"515"	"6/16/2016 15:20:00"	""
"12"	"1"	"12"	"516"	"6/16/2016 15:20:00"	""
"13"	"1"	"13"	"517"	"6/16/2016 15:20:00"	""
"14"	"1"	"14"	"518"	"6/16/2016 15:20:00"	""
"15"	"1"	"15"	"519"	"6/16/2016 15:20:00"	""
"16"	"1"	"16"	"520"	"6/16/2016 15:20:00"	""
"17"	"1"	"17"	"521"	"6/16/2016 15:20:00"	""
"18"	"1"	"18"	"522"	"6/16/2016 15:20:00"	""
"19"	"1"	"19"	"523"	"6/16/2016 15:20:00"	""
"20"	"1"	"20"	"524"	"6/16/2016 15:20:00"	""
"21"	"1"	"21"	"525"	"6/16/2016 15:20:00"	""
"22"	"1"	"22"	"526"	"6/16/2016 15:20:00"	""
"23"	"1"	"23"	"527"	"6/16/2016 15:20:00"	""
"24"	"1"	"24"	"528"	"6/16/2016 15:20:00"	""
"25"	"1"	"25"	"529"	"6/16/2016 15:20:00"	""
"26"	"1"	"26"	"530"	"6/16/2016 15:20:00"	""
"27"	"1"	"27"	"531"	"6/16/2016 15:20:00"	""
"28"	"1"	"28"	"532"	"6/16/2016 15:20:00"	""
"29"	"1"	"29"	"533"	"6/16/2016 15:20:00"	""
"30"	"1"	"30"	"534"	"6/16/2016 15:20:00"	""
"31"	"1"	"31"	"535"	"6/16/2016 15:20:00"	""
"32"	"1"	"32"	"536"	"6/16/2016 15:20:00"	""
"33"	"1"	"33"	"537"	"6/16/2016 15:20:00"	""
"34"	"1"	"34"	"538"	"6/16/2016 15:20:00"	""
"35"	"1"	"35"	"539"	"6/16/2016 15:20:00"	""
"36"	"1"	"36"	"540"	"6/16/2016 15:20:00"	""
"37"	"1"	"37"	"541"	"6/16/2016 15:20:00"	""
"38"	"1"	"38"	"542"	"6/16/2016 15:20:00"	""
"39"	"1"	"39"	"543"	"6/16/2016 15:20:00"	""
"40"	"1"	"40"	"544"	"6/16/2016 15:20:00"	""
"41"	"1"	"41"	"545"	"6/16/2016 15:20:00"	""
"42"	"1"	"42"	"546"	"6/16/2016 15:20:00"	""
"43"	"1"	"43"	"547"	"6/16/2016 15:20:00"	""
"44"	"1"	"44"	"548"	"6/16/2016 15:20:00"	""
"45"	"1"	"45"	"549"	"6/16/2016 15:20:00"	""
"46"	"1"	"46"	"550"	"6/16/2016 15:20:00"	""
"47"	"1"	"47"	"551"	"6/16/2016 15:20:00"	""
"48"	"1"	"48"	"552"	"6/16/2016 15:20:00"	""
"49"	"1"	"49"	"553"	"6/16/2016 15:20:00"	""
"50"	"1"	"50"	"554"	"6/16/2016 15:20:00"	""
"51"	"1"	"51"	"555"	"6/16/2016 15:20:00"	""
"52"	"1"	"52"	"556"	"6/16/2016 15:20:00"	""
"53"	"1"	"53"	"557"	"6/16/2016 15:20:00"	""
"54"	"1"	"54"	"558"	"6/16/2016 15:20:00"	""
"55"	"1"	"55"	"559"	"6/16/2016 15:20:00"	""
"56"	"1"	"56"	"560"	"6/16/2016 15:20:00"	""
"57"	"1"	"57"	"561"	"6/16/2016 15:20:00"	""
"58"	"1"	"58"	"562"	"6/16/2016 15:20:00"	""
"59"	"1"	"59"	"563"	"6/16/2016 15:20:00"	""
"60"	"1"	"60"	"564"	"6/16/2016 15:20:00"	""
"61"	"1"	"61"	"565"	"6/16/2016 15:20:00"	""
"62"	"1"	"62"	"566"	"6/16/2016 15:20:00"	""
"63"	"1"	"63"	"567"	"6/16/2016 15:20:00"	""
"64"	"1"	"64"	"568"	"6/16/2016 15:20:00"	""
"65"	"1"	"65"	"569"	"6/16/2016 15:20:00"	""
"66"	"1"	"66"	"570"	"6/16/2016 15:20:00"	""
"67"	"1"	"67"	"571"	"6/16/2016 15:20:00"	""
"68"	"1"	"68"	"572"	"6/16/2016 15:20:00"	""
"69"	"1"	"69"	"573"	"6/16/2016 15:20:00"	""
"70"	"1"	"70"	"574"	"6/16/2016 15:20:00"	""
"71"	"1"	"71"	"575"	"6/16/2016 15:20:00"	""
"72"	"1"	"72"	"576"	"6/16/2016 15:20:00"	""
"73"	"1"	"73"	"577"	"6/16/2016 15:20:00"	""
"74"	"1"	"74"	"578"	"6/16/2016 15:20:00"	""
"75"	"1"	"75"	"579"	"6/16/2016 15:20:00"	""
"76"	"1"	"76"	"580"	"6/16/2016 15:20:00"	""
"77"	"1"	"77"	"581"	"6/16/2016 15:20:00"	""
"78"	"1"	"78"	"582"	"6/16/2016 15:20:00"	""
"79"	"1"	"79"	"583"	"6/16/2016 15:20:00"	""
"80"	"1"	"80"	"584"	"6/16/2016 15:20:00"	""
"81"	"1"	"81"	"585"	"6/16/2016 15:20:00"	""
"82"	"1"	"82"	"586"	"6/16/2016 15:20:00"	""
"83"	"1"	"83"	"587"	"6/16/2016 15:20:00"	""
"84"	"1"	"84"	"588"	"6/16/2016 15:20:00"	""
"85"	"1"	"85"	"589"	"6/16/2016 15:20:00"	""
"86"	"1"	"86"	"590"	"6/16/2016 15:20:00"	""
"87"	"1"	"87"	"591"	"6/16/2016 15:20:00"	""
"88"	"1"	"88"	"592"	"6/16/2016 15:20:00"	""
"89"	"1"	"89"	"593"	"6/16/2016 15:20:00"	""
"90"	"1"	"90"	"594"	"6/16/2016 15:20:00"	""
"91"	"1"	"91"	"595"	"6/16/2016 15:20:00"	""
"92"	"1"	"92"	"596"	"6/16/2016 15:20:00"	""
"93"	"1"	"93"	"597"	"6/16/2016 15:20:00"	""
"94"	"1"	"94"	"598"	"6/16/2016 15:20:00"	""
"95"	"1"	"95"	"599"	"6/16/2016 15:20:00"	""
"96"	"1"	"96"	"600"	"6/16/2016 15:20:00"	""
"97"	"1"	"97"	"601"	"6/16/2016 15:20:00"	""
"98"	"1"	"98"	"602"	"6/16/2016 15:20:00"	""
"99"	"1"	"99"	"603"	"6/16/2016 15:20:00"	""
"100"	"1"	"100"	"604"	"6/16/2016 15:20:00"	""
"101"	"1"	"101"	"605"	"6/16/2016 15:20:00"	""
"102"	"1"	"102"	"606"	"6/16/2016 15:20:00"	""
"103"	"1"	"103"	"607"	"6/16/2016 15:20:00"	""
"104"	"1"	"104"	"608"	"6/16/2016 15:20:00"	""
"105"	"1"	"105"	"609"	"6/16/2016 15:20:00"	""
"106"	"1"	"106"	"610"	"6/16/2016 15:20:00"	""
"107"	"1"	"107"	"611"	"6/16/2016 15:20:00"	""
"108"	"1"	"108"	"612"	"6/16/2016 15:20:00"	""
"109"	"1"	"109"	"613"	"6/16/2016 15:20:00"	""
"110"	"1"	"110"	"614"	"6/16/2016 15:20:00"	""
"111"	"1"	"111"	"615"	"6/16/2016 15:20:00"	""
"112"	"1"	"112"	"616"	"6/16/2016 15:20:00"	""
"113"	"1"	"113"	"617"	"6/16/2016 15:20:00"	""
"114"	"1"	"114"	"618"	"6/16/2016 15:20:00"	""
"115"	"1"	"115"	"619"	"6/16/2016 15:20:00"	""
"116"	"1"	"116"	"620"	"6/16/2016 15:20:00"	""
"117"	"1"	"117"	"621"	"6/16/2016 15:20:00"	""
"118"	"1"	"118"	"622"	"6/16/2016 15:20:00"	""
"119"	"1"	"119"	"623"	"6/16/2016 15:20:00"	""
"120"	"1"	"120"	"624"	"6/16/2016 15:20:00"	""
"121"	"1"	"121"	"625"	"6/16/2016 15:20:00"	""
"122"	"1"	"122"	"626"	"6/16/2016 15:20:00"	""
"123"	"1"	"123"	"627"	"6/16/2016 15:20:00"	""
"124"	"1"	"124"	"628"	"6/16/2016 15:20:00"	""
"125"	"1"	"125"	"629"	"6/16/2016 15:20:00"	""
"126"	"1"	"126"	"630"	"6/16/2016 15:20:00"	""
"127"	"1"	"127"	"631"	"6/16/2016 15:20:00"	""
"128"	"1"	"128"	"632"	"6/16/2016 15:20:00"	""
"129"	"1"	"129"	"633"	"6/16/2016 15:20:00"	""
"130"	"1"	"130"	"634"	"6/16/2016 15:20:00"	""
"131"	"1"	"131"	"635"	"6/16/2016 15:20:00"	""
"132"	"1"	"132"	"636"	"6/16/2016 15:20:00"	""
"133"	"1"	"133"	"637"	"6/16/2016 15:20:00"	""
"134"	"1"	"134"	"638"	"6/16/2016 15:20:00"	""
"135"	"1"	"135"	"639"	"6/16/2016 15:20:00"	""
"136"	"1"	"136"	"640"	"6/16/2016 15:20:00"	""
"137"	"1"	"137"	"641"	"6/16/2016 15:20:00"	""
"138"	"1"	"138"	"642"	"6/16/2016 15:20:00"	""
"139"	"1"	"139"	"643"	"6/16/2016 15:20:00"	""
"140"	"1"	"140"	"644"	"6/16/2016 15:20:00"	""
"141"	"1"	"141"	"645"	"6/16/2016 15:20:00"	""
"142"	"1"	"142"	"646"	"6/16/2016 15:20:00"	""
"143"	"1"	"143"	"647"	"6/16/2016 15:20:00"	""
"144"	"1"	"144"	"648"	"6/16/2016 15:20:00"	""
"145"	"1"	"145"	"649"	"6/16/2016 15:20:00"	""
"146"	"1"	"146"	"650"	"6/16/2016 15:20:00"	""
"147"	"1"	"147"	"651"	"6/16/2016 15:20:00"	""
"148"	"1"	"148"	"652"	"6/16/2016 15:20:00"	""
"149"	"1"	"149"	"653"	"6/16/2016 15:20:00"	""
"150"	"1"	"150"	"654"	"6/16/2016 15:20:00"	""
"151"	"1"	"151"	"655"	"6/16/2016 15:20:00"	""
"152"	"1"	"152"	"656"	"6/16/2016 15:20:00"	""
"153"	"1"	"153"	"657"	"6/16/2016 15:20:00"	""
"154"	"1"	"154"	"658"	"6/16/2016 15:20:00"	""
"155"	"1"	"155"	"659"	"6/16/2016 15:20:00"	""
"156"	"1"	"156"	"660"	"6/16/2016 15:20:00"	""
"157"	"1"	"157"	"661"	"6/16/2016 15:20:00"	""
"158"	"1"	"158"	"662"	"6/16/2016 15:20:00"	""
"159"	"1"	"159"	"663"	"6/16/2016 15:20:00"	""
"160"	"1"	"160"	"664"	"6/16/2016 15:20:00"	""
"161"	"1"	"161"	"665"	"6/16/2016 15:20:00"	""
"162"	"1"	"162"	"666"	"6/16/2016 15:20:00"	""
"163"	"1"	"163"	"667"	"6/16/2016 15:20:00"	""
"164"	"1"	"164"	"668"	"6/16/2016 15:20:00"	""
"165"	"1"	"165"	"669"	"6/16/2016 15:20:00"	""
"166"	"1"	"166"	"670"	"6/16/2016 15:20:00"	""
"167"	"1"	"167"	"671"	"6/16/2016 15:20:00"	""
"168"	"1"	"168"	"672"	"6/16/2016 15:20:00"	""
"169"	"1"	"169"	"673"	"6/16/2016 15:20:00"	""
"170"	"1"	"170"	"674"	"6/16/2016 15:20:00"	""
"171"	"1"	"171"	"675"	"6/16/2016 15:20:00"	""
"172"	"1"	"172"	"676"	"6/16/2016 15:20:00"	""
"173"	"1"	"173"	"677"	"6/16/2016 15:20:00"	""
"174"	"1"	"174"	"678"	"6/16/2016 15:20:00"	""
"175"	"1"	"175"	"679"	"6/16/2016 15:20:00"	""
"176"	"1"	"176"	"680"	"6/16/2016 15:20:00"	""
"177"	"1"	"177"	"681"	"6/16/2016 15:20:00"	""
"178"	"1"	"178"	"682"	"6/16/2016 15:20:00"	""
"179"	"1"	"179"	"683"	"6/16/2016 15:20:00"	""
"180"	"1"	"180"	"684"	"6/16/2016 15:20:00"	""
"181"	"1"	"181"	"685"	"6/16/2016 15:20:00"	""
"182"	"1"	"182"	"686"	"6/16/2016 15:20:00"	""
"183"	"1"	"183"	"687"	"6/16/2016 15:20:00"	""
"184"	"1"	"184"	"688"	"6/16/2016 15:20:00"	""
"185"	"1"	"185"	"689"	"6/16/2016 15:20:00"	""
"186"	"1"	"186"	"690"	"6/16/2016 15:20:00"	""
"187"	"1"	"187"	"691"	"6/16/2016 15:20:00"	""
"188"	"1"	"188"	"692"	"6/16/2016 15:20:00"	""
"189"	"1"	"189"	"693"	"6/16/2016 15:20:00"	""
"190"	"1"	"190"	"694"	"6/16/2016 15:20:00"	""
"191"	"1"	"191"	"695"	"6/16/2016 15:20:00"	""
"192"	"1"	"192"	"696"	"6/16/2016 15:20:00"	""
"193"	"1"	"193"	"697"	"6/16/2016 15:20:00"	""
"194"	"1"	"194"	"698"	"6/16/2016 15:20:00"	""
"195"	"1"	"195"	"699"	"6/16/2016 15:20:00"	""
"196"	"1"	"196"	"700"	"6/16/2016 15:20:00"	""
"197"	"1"	"197"	"701"	"6/16/2016 15:20:00"	""
"198"	"1"	"198"	"702"	"6/16/2016 15:20:00"	""
"199"	"1"	"199"	"703"	"6/16/2016 15:20:00"	""
"200"	"1"	"200"	"704"	"6/16/2016 15:20:00"	""
"201"	"1"	"201"	"705"	"6/16/2016 15:20:00"	""
"202"	"1"	"202"	"706"	"6/16/2016 15:20:00"	""
"203"	"1"	"203"	"707"	"6/16/2016 15:20:00"	""
"204"	"1"	"204"	"708"	"6/16/2016 15:20:00"	""
"205"	"1"	"205"	"709"	"6/16/2016 15:20:00"	""
"206"	"1"	"206"	"710"	"6/16/2016 15:20:00"	""
"207"	"1"	"207"	"711"	"6/16/2016 15:20:00"	""
"208"	"1"	"208"	"712"	"6/16/2016 15:20:00"	""
"209"	"1"	"209"	"713"	"6/16/2016 15:20:00"	""
"210"	"1"	"210"	"714"	"6/16/2016 15:20:00"	""
"211"	"1"	"211"	"715"	"6/16/2016 15:20:00"	""
"212"	"1"	"212"	"716"	"6/16/2016 15:20:00"	""
"213"	"1"	"213"	"717"	"6/16/2016 15:20:00"	""
"214"	"1"	"214"	"718"	"6/16/2016 15:20:00"	""
"215"	"1"	"215"	"719"	"6/16/2016 15:20:00"	""
"216"	"1"	"216"	"720"	"6/16/2016 15:20:00"	""
"217"	"1"	"217"	"721"	"6/16/2016 15:20:00"	""
"218"	"1"	"218"	"722"	"6/16/2016 15:20:00"	""
"219"	"1"	"219"	"723"	"6/16/2016 15:20:00"	""
"220"	"1"	"220"	"724"	"6/16/2016 15:20:00"	""
"221"	"1"	"221"	"725"	"6/16/2016 15:20:00"	""
"222"	"1"	"222"	"726"	"6/16/2016 15:20:00"	""
"223"	"1"	"223"	"727"	"6/16/2016 15:20:00"	""
"224"	"1"	"224"	"728"	"6/16/2016 15:20:00"	""
"225"	"1"	"225"	"729"	"6/16/2016 15:20:00"	""
"226"	"1"	"226"	"730"	"6/16/2016 15:20:00"	""
"227"	"1"	"227"	"731"	"6/16/2016 15:20:00"	""
"228"	"1"	"228"	"732"	"6/16/2016 15:20:00"	""
"229"	"1"	"229"	"733"	"6/16/2016 15:20:00"	""
"230"	"1"	"230"	"734"	"6/16/2016 15:20:00"	""
"231"	"1"	"231"	"735"	"6/16/2016 15:20:00"	""
"232"	"1"	"232"	"736"	"6/16/2016 15:20:00"	""
"233"	"1"	"233"	"737"	"6/16/2016 15:20:00"	""
"234"	"1"	"234"	"738"	"6/16/2016 15:20:00"	""
"235"	"1"	"235"	"739"	"6/16/2016 15:20:00"	""
"236"	"1"	"236"	"740"	"6/16/2016 15:20:00"	""
"237"	"1"	"237"	"741"	"6/16/2016 15:20:00"	""
"238"	"1"	"238"	"742"	"6/16/2016 15:20:00"	""
"239"	"1"	"239"	"743"	"6/16/2016 15:20:00"	""
"240"	"1"	"240"	"744"	"6/16/2016 15:20:00"	""
"241"	"1"	"241"	"745"	"6/16/2016 15:20:00"	""
"242"	"1"	"242"	"746"	"6/16/2016 15:20:00"	""
"243"	"1"	"243"	"747"	"6/16/2016 15:20:00"	""
"244"	"1"	"244"	"748"	"6/16/2016 15:20:00"	""
"245"	"1"	"245"	"749"	"6/16/2016 15:20:00"	""
"246"	"1"	"246"	"750"	"6/16/2016 15:20:00"	""
"247"	"1"	"247"	"751"	"6/16/2016 15:20:00"	""
"248"	"1"	"248"	"752"	"6/16/2016 15:20:00"	""
"249"	"1"	"249"	"753"	"6/16/2016 15:20:00"	""
"250"	"1"	"250"	"754"	"6/16/2016 15:20:00"	""
"251"	"1"	"251"	"755"	"6/16/2016 15:20:00"	""
"252"	"1"	"252"	"756"	"6/16/2016 15:20:00"	""
"253"	"1"	"253"	"757"	"6/16/2016 15:20:00"	""
"254"	"1"	"254"	"758"	"6/16/2016 15:20:00"	""
"255"	"1"	"255"	"759"	"6/16/2016 15:20:00"	""
"256"	"1"	"256"	"760"	"6/16/2016 15:20:00"	""
"257"	"1"	"257"	"761"	"6/16/2016 15:20:00"	""
"258"	"1"	"258"	"762"	"6/16/2016 15:20:00"	""
"259"	"1"	"259"	"763"	"6/16/2016 15:20:00"	""
"260"	"1"	"260"	"764"	"6/16/2016 15:20:00"	""
"261"	"1"	"261"	"765"	"6/16/2016 15:20:00"	""
"262"	"1"	"262"	"766"	"6/16/2016 15:20:00"	""
"263"	"1"	"263"	"767"	"6/16/2016 15:20:00"	""
"264"	"1"	"264"	"768"	"6/16/2016 15:20:00"	""
"265"	"1"	"265"	"769"	"6/16/2016 15:20:00"	""
"266"	"1"	"266"	"770"	"6/16/2016 15:20:00"	""
"267"	"1"	"267"	"771"	"6/16/2016 15:20:00"	""
"268"	"1"	"268"	"772"	"6/16/2016 15:20:00"	""
"269"	"1"	"269"	"773"	"6/16/2016 15:20:00"	""
"270"	"1"	"270"	"774"	"6/16/2016 15:20:00"	""
"271"	"1"	"271"	"775"	"6/16/2016 15:20:00"	""
"272"	"1"	"272"	"776"	"6/16/2016 15:20:00"	""
"273"	"1"	"273"	"777"	"6/16/2016 15:20:00"	""
"274"	"1"	"274"	"778"	"6/16/2016 15:20:00"	""
"275"	"1"	"275"	"779"	"6/16/2016 15:20:00"	""
"276"	"1"	"276"	"780"	"6/16/2016 15:20:00"	""
"277"	"1"	"277"	"781"	"6/16/2016 15:20:00"	""
"278"	"1"	"278"	"782"	"6/16/2016 15:20:00"	""
"279"	"1"	"279"	"783"	"6/16/2016 15:20:00"	""
"280"	"1"	"280"	"784"	"6/16/2016 15:20:00"	""
"281"	"1"	"281"	"785"	"6/16/2016 15:20:00"	""
"282"	"1"	"282"	"786"	"6/16/2016 15:20:00"	""
"283"	"1"	"283"	"787"	"6/16/2016 15:20:00"	""
"284"	"1"	"284"	"788"	"6/16/2016 15:20:00"	""
"285"	"1"	"285"	"789"	"6/16/2016 15:20:00"	""
"286"	"1"	"286"	"790"	"6/16/2016 15:20:00"	""
"287"	"1"	"287"	"791"	"6/16/2016 15:20:00"	""
"288"	"1"	"288"	"792"	"6/16/2016 15:20:00"	""
"289"	"1"	"289"	"793"	"6/16/2016 15:20:00"	""
"290"	"1"	"290"	"794"	"6/16/2016 15:20:00"	""
"291"	"1"	"291"	"795"	"6/16/2016 15:20:00"	""
"292"	"1"	"292"	"796"	"6/16/2016 15:20:00"	""
"293"	"1"	"293"	"797"	"6/16/2016 15:20:00"	""
"294"	"1"	"294"	"798"	"6/16/2016 15:20:00"	""
"295"	"1"	"295"	"799"	"6/16/2016 15:20:00"	""
"296"	"1"	"296"	"800"	"6/16/2016 15:20:00"	""
"297"	"1"	"297"	"801"	"6/16/2016 15:20:00"	""
"298"	"1"	"298"	"802"	"6/16/2016 15:20:00"	""
